date,country_region,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2021-02-19,Malaysia,-60.714285714285715,-35.0,20.0
2021-02-20,Malaysia,-59.0,-30.285714285714285,18.571428571428573
2021-02-21,Malaysia,-58.142857142857146,-28.0,17.857142857142858
2021-02-22,Malaysia,-57.57142857142857,-26.285714285714285,17.142857142857142
2021-02-23,Malaysia,-56.857142857142854,-25.0,16.571428571428573
2021-02-24,Malaysia,-56.142857142857146,-24.142857142857142,15.857142857142858
2021-02-25,Malaysia,-55.42857142857143,-23.428571428571427,15.285714285714286
2021-02-26,Malaysia,-54.857142857142854,-23.0,14.857142857142858
2021-02-27,Malaysia,-54.142857142857146,-22.285714285714285,14.428571428571429
2021-02-28,Malaysia,-53.42857142857143,-21.714285714285715,14.0
2021-03-01,Malaysia,-52.714285714285715,-21.428571428571427,13.714285714285714
2021-03-02,Malaysia,-52.285714285714285,-21.142857142857142,13.428571428571429
2021-03-03,Malaysia,-51.857142857142854,-20.857142857142858,13.142857142857142
2021-03-04,Malaysia,-51.42857142857143,-20.571428571428573,12.857142857142858
2021-03-05,Malaysia,-50.57142857142857,-20.142857142857142,12.428571428571429
2021-03-06,Malaysia,-49.57142857142857,-20.285714285714285,12.0
2021-03-07,Malaysia,-48.42857142857143,-20.142857142857142,11.428571428571429
2021-03-08,Malaysia,-47.857142857142854,-19.714285714285715,11.0
2021-03-09,Malaysia,-47.142857142857146,-19.285714285714285,10.714285714285714
2021-03-10,Malaysia,-46.42857142857143,-18.857142857142858,10.428571428571429
2021-03-11,Malaysia,-45.857142857142854,-19.0,10.285714285714286
2021-03-12,Malaysia,-45.42857142857143,-18.857142857142858,10.142857142857142
2021-03-13,Malaysia,-45.0,-18.714285714285715,10.0
2021-03-14,Malaysia,-44.714285714285715,-18.714285714285715,10.142857142857142
2021-03-15,Malaysia,-44.42857142857143,-18.428571428571427,10.142857142857142
2021-03-16,Malaysia,-44.285714285714285,-18.285714285714285,10.142857142857142
2021-03-17,Malaysia,-44.285714285714285,-18.142857142857142,10.285714285714286
2021-03-18,Malaysia,-44.142857142857146,-17.428571428571427,10.142857142857142
2021-03-19,Malaysia,-44.285714285714285,-17.142857142857142,10.142857142857142
2021-03-20,Malaysia,-44.285714285714285,-17.0,10.142857142857142
2021-03-21,Malaysia,-44.42857142857143,-16.714285714285715,10.0
2021-03-22,Malaysia,-44.57142857142857,-16.571428571428573,10.0
2021-03-23,Malaysia,-44.57142857142857,-17.142857142857142,10.142857142857142
2021-03-24,Malaysia,-44.714285714285715,-17.0,10.142857142857142
2021-03-25,Malaysia,-44.57142857142857,-16.857142857142858,10.142857142857142
2021-03-26,Malaysia,-44.285714285714285,-16.857142857142858,10.0
2021-03-27,Malaysia,-44.0,-17.0,9.857142857142858
2021-03-28,Malaysia,-43.42857142857143,-17.571428571428573,9.714285714285714
2021-03-29,Malaysia,-43.0,-18.428571428571427,9.857142857142858
2021-03-30,Malaysia,-42.57142857142857,-18.285714285714285,9.571428571428571
2021-03-31,Malaysia,-41.857142857142854,-19.0,9.428571428571429
2021-04-01,Malaysia,-41.285714285714285,-19.571428571428573,9.285714285714286
2021-04-02,Malaysia,-40.857142857142854,-20.571428571428573,9.285714285714286
2021-04-03,Malaysia,-40.285714285714285,-20.571428571428573,9.0
2021-04-04,Malaysia,-40.0,-20.0,8.857142857142858
2021-04-05,Malaysia,-40.0,-19.0,8.571428571428571
2021-04-06,Malaysia,-39.857142857142854,-18.142857142857142,8.285714285714286
2021-04-07,Malaysia,-39.857142857142854,-17.285714285714285,8.0
2021-04-08,Malaysia,-39.857142857142854,-16.428571428571427,7.714285714285714
2021-04-09,Malaysia,-39.714285714285715,-15.0,7.428571428571429
2021-04-10,Malaysia,-39.714285714285715,-14.714285714285714,7.428571428571429
2021-04-11,Malaysia,-39.714285714285715,-14.571428571428571,7.428571428571429
2021-04-12,Malaysia,-39.285714285714285,-14.428571428571429,7.142857142857143
2021-04-13,Malaysia,-40.57142857142857,-15.857142857142858,8.142857142857142
2021-04-14,Malaysia,-41.57142857142857,-16.0,8.714285714285714
2021-04-15,Malaysia,-42.714285714285715,-16.142857142857142,9.428571428571429
2021-04-16,Malaysia,-44.142857142857146,-16.142857142857142,10.142857142857142
2021-04-17,Malaysia,-46.285714285714285,-16.142857142857142,11.285714285714286
2021-04-18,Malaysia,-48.142857142857146,-16.142857142857142,12.142857142857142
2021-04-19,Malaysia,-49.42857142857143,-16.0,12.857142857142858
2021-04-20,Malaysia,-49.142857142857146,-14.571428571428571,12.571428571428571
2021-04-21,Malaysia,-49.142857142857146,-14.428571428571429,12.714285714285714
2021-04-22,Malaysia,-49.142857142857146,-14.285714285714286,12.714285714285714
2021-04-23,Malaysia,-49.142857142857146,-14.285714285714286,12.714285714285714
2021-04-24,Malaysia,-49.0,-14.142857142857142,12.571428571428571
2021-04-25,Malaysia,-49.0,-14.142857142857142,12.571428571428571
2021-04-26,Malaysia,-48.857142857142854,-14.285714285714286,12.714285714285714
2021-04-27,Malaysia,-48.857142857142854,-14.285714285714286,12.714285714285714
2021-04-28,Malaysia,-48.57142857142857,-14.285714285714286,12.571428571428571
2021-04-29,Malaysia,-49.142857142857146,-17.428571428571427,13.428571428571429
2021-04-30,Malaysia,-49.285714285714285,-17.857142857142858,13.428571428571429
2021-05-01,Malaysia,-49.285714285714285,-21.857142857142858,14.0
2021-05-02,Malaysia,-49.142857142857146,-22.428571428571427,14.0
2021-05-03,Malaysia,-49.0,-22.428571428571427,13.857142857142858
2021-05-04,Malaysia,-48.857142857142854,-22.428571428571427,13.857142857142858
2021-05-05,Malaysia,-48.42857142857143,-22.428571428571427,13.714285714285714
2021-05-06,Malaysia,-47.42857142857143,-19.571428571428573,12.857142857142858
2021-05-07,Malaysia,-47.0,-19.571428571428573,13.285714285714286
2021-05-08,Malaysia,-47.0,-15.714285714285714,13.142857142857142
2021-05-09,Malaysia,-47.142857142857146,-15.714285714285714,13.428571428571429
2021-05-10,Malaysia,-47.57142857142857,-17.142857142857142,14.0
2021-05-11,Malaysia,-47.714285714285715,-19.142857142857142,14.571428571428571
2021-05-12,Malaysia,-49.285714285714285,-23.142857142857142,16.0
2021-05-13,Malaysia,-53.142857142857146,-31.428571428571427,18.857142857142858
2021-05-14,Malaysia,-56.714285714285715,-39.42857142857143,21.571428571428573
2021-05-15,Malaysia,-59.0,-43.57142857142857,22.857142857142858
2021-05-16,Malaysia,-60.714285714285715,-46.0,24.0
2021-05-17,Malaysia,-61.57142857142857,-47.0,24.714285714285715
2021-05-18,Malaysia,-62.714285714285715,-46.857142857142854,25.285714285714285
2021-05-19,Malaysia,-63.0,-44.57142857142857,25.285714285714285
2021-05-20,Malaysia,-61.142857142857146,-37.714285714285715,23.714285714285715
2021-05-21,Malaysia,-59.285714285714285,-30.857142857142858,22.0
2021-05-22,Malaysia,-58.857142857142854,-27.428571428571427,21.714285714285715
2021-05-23,Malaysia,-59.285714285714285,-25.857142857142858,21.857142857142858
2021-05-24,Malaysia,-59.857142857142854,-25.142857142857142,22.0
2021-05-25,Malaysia,-60.714285714285715,-25.571428571428573,22.428571428571427
2021-05-26,Malaysia,-62.57142857142857,-29.571428571428573,24.142857142857142
2021-05-27,Malaysia,-63.285714285714285,-30.285714285714285,24.714285714285715
2021-05-28,Malaysia,-64.0,-30.857142857142858,25.142857142857142
2021-05-29,Malaysia,-63.857142857142854,-30.714285714285715,25.285714285714285
2021-05-30,Malaysia,-63.714285714285715,-30.428571428571427,25.285714285714285
2021-05-31,Malaysia,-63.142857142857146,-31.0,25.285714285714285
2021-06-01,Malaysia,-64.85714285714286,-34.714285714285715,27.142857142857142
2021-06-02,Malaysia,-65.42857142857143,-34.42857142857143,27.428571428571427
2021-06-03,Malaysia,-66.71428571428571,-37.142857142857146,28.714285714285715
2021-06-04,Malaysia,-68.0,-40.142857142857146,30.142857142857142
2021-06-05,Malaysia,-69.57142857142857,-43.285714285714285,31.428571428571427
2021-06-06,Malaysia,-71.0,-45.714285714285715,32.285714285714285
2021-06-07,Malaysia,-74.0,-51.42857142857143,34.857142857142854
2021-06-08,Malaysia,-73.28571428571429,-50.142857142857146,34.142857142857146
2021-06-09,Malaysia,-72.71428571428571,-49.42857142857143,33.857142857142854
2021-06-10,Malaysia,-72.28571428571429,-49.0,33.714285714285715
2021-06-11,Malaysia,-72.0,-48.57142857142857,33.42857142857143
2021-06-12,Malaysia,-71.85714285714286,-48.142857142857146,33.142857142857146
2021-06-13,Malaysia,-71.57142857142857,-47.714285714285715,33.0
2021-06-14,Malaysia,-70.42857142857143,-44.142857142857146,31.714285714285715
2021-06-15,Malaysia,-70.42857142857143,-43.857142857142854,31.571428571428573
2021-06-16,Malaysia,-70.28571428571429,-43.57142857142857,31.285714285714285
2021-06-17,Malaysia,-70.14285714285714,-43.42857142857143,31.0
2021-06-18,Malaysia,-69.85714285714286,-43.142857142857146,30.857142857142858
2021-06-19,Malaysia,-69.71428571428571,-43.0,30.714285714285715
2021-06-20,Malaysia,-69.71428571428571,-43.285714285714285,30.571428571428573
2021-06-21,Malaysia,-69.71428571428571,-43.285714285714285,30.428571428571427
2021-06-22,Malaysia,-69.57142857142857,-43.142857142857146,30.285714285714285
2021-06-23,Malaysia,-69.57142857142857,-43.0,30.285714285714285
2021-06-24,Malaysia,-69.57142857142857,-42.857142857142854,30.285714285714285
2021-06-25,Malaysia,-69.71428571428571,-42.714285714285715,30.142857142857142
2021-06-26,Malaysia,-69.57142857142857,-42.42857142857143,30.0
2021-06-27,Malaysia,-69.42857142857143,-41.857142857142854,30.0
2021-06-28,Malaysia,-69.28571428571429,-41.42857142857143,29.857142857142858
2021-06-29,Malaysia,-69.14285714285714,-41.142857142857146,29.714285714285715
2021-06-30,Malaysia,-68.85714285714286,-40.857142857142854,29.285714285714285
2021-07-01,Malaysia,-68.14285714285714,-40.42857142857143,29.0
2021-07-02,Malaysia,-67.28571428571429,-40.0,28.714285714285715
2021-07-03,Malaysia,-67.28571428571429,-40.714285714285715,29.0
2021-07-04,Malaysia,-67.0,-41.0,29.142857142857142
2021-07-05,Malaysia,-66.85714285714286,-41.57142857142857,29.428571428571427
2021-07-06,Malaysia,-66.71428571428571,-42.142857142857146,29.857142857142858
2021-07-07,Malaysia,-66.71428571428571,-42.714285714285715,30.285714285714285
2021-07-08,Malaysia,-67.0,-43.142857142857146,30.571428571428573
2021-07-09,Malaysia,-67.42857142857143,-43.857142857142854,31.0
2021-07-10,Malaysia,-67.28571428571429,-43.57142857142857,30.857142857142858
2021-07-11,Malaysia,-67.28571428571429,-43.142857142857146,30.714285714285715
2021-07-12,Malaysia,-67.14285714285714,-43.0,30.571428571428573
2021-07-13,Malaysia,-67.14285714285714,-42.714285714285715,30.428571428571427
2021-07-14,Malaysia,-66.85714285714286,-42.42857142857143,30.285714285714285
2021-07-15,Malaysia,-66.71428571428571,-42.285714285714285,30.0
2021-07-16,Malaysia,-66.57142857142857,-41.857142857142854,29.714285714285715
2021-07-17,Malaysia,-66.0,-41.142857142857146,29.428571428571427
2021-07-18,Malaysia,-65.42857142857143,-40.57142857142857,29.0
2021-07-19,Malaysia,-65.0,-40.57142857142857,28.571428571428573
2021-07-20,Malaysia,-66.0,-44.42857142857143,29.285714285714285
2021-07-21,Malaysia,-66.28571428571429,-44.857142857142854,29.285714285714285
2021-07-22,Malaysia,-66.14285714285714,-44.857142857142854,29.142857142857142
2021-07-23,Malaysia,-66.0,-44.42857142857143,29.0
2021-07-24,Malaysia,-66.14285714285714,-44.0,29.0
2021-07-25,Malaysia,-66.42857142857143,-44.0,29.142857142857142
2021-07-26,Malaysia,-66.57142857142857,-43.142857142857146,29.285714285714285
2021-07-27,Malaysia,-65.14285714285714,-38.714285714285715,28.142857142857142
2021-07-28,Malaysia,-64.71428571428571,-37.57142857142857,27.857142857142858
2021-07-29,Malaysia,-64.57142857142857,-37.0,27.857142857142858
2021-07-30,Malaysia,-64.57142857142857,-37.0,27.857142857142858
2021-07-31,Malaysia,-64.42857142857143,-37.0,27.714285714285715
2021-08-01,Malaysia,-64.14285714285714,-37.142857142857146,27.714285714285715
2021-08-02,Malaysia,-64.0,-37.0,27.571428571428573
2021-08-03,Malaysia,-63.857142857142854,-36.857142857142854,27.571428571428573
2021-08-04,Malaysia,-63.714285714285715,-36.857142857142854,27.571428571428573
2021-08-05,Malaysia,-63.714285714285715,-36.857142857142854,27.571428571428573
2021-08-06,Malaysia,-63.57142857142857,-36.714285714285715,27.571428571428573
2021-08-07,Malaysia,-63.42857142857143,-36.714285714285715,27.571428571428573
2021-08-08,Malaysia,-63.57142857142857,-36.57142857142857,27.571428571428573
2021-08-09,Malaysia,-63.57142857142857,-36.714285714285715,27.571428571428573
2021-08-10,Malaysia,-64.28571428571429,-39.42857142857143,28.428571428571427
2021-08-11,Malaysia,-64.28571428571429,-39.42857142857143,28.285714285714285
2021-08-12,Malaysia,-64.28571428571429,-39.42857142857143,28.285714285714285
2021-08-13,Malaysia,-64.28571428571429,-39.42857142857143,28.285714285714285
2021-08-14,Malaysia,-64.28571428571429,-39.42857142857143,28.285714285714285
2021-08-15,Malaysia,-64.28571428571429,-39.42857142857143,28.285714285714285
2021-08-16,Malaysia,-64.14285714285714,-39.42857142857143,28.285714285714285
2021-08-17,Malaysia,-63.42857142857143,-36.857142857142854,27.428571428571427
2021-08-18,Malaysia,-63.42857142857143,-36.714285714285715,27.571428571428573
2021-08-19,Malaysia,-63.142857142857146,-36.42857142857143,27.285714285714285
2021-08-20,Malaysia,-62.857142857142854,-36.285714285714285,27.142857142857142
2021-08-21,Malaysia,-62.42857142857143,-36.0,26.857142857142858
2021-08-22,Malaysia,-62.0,-35.714285714285715,26.714285714285715
2021-08-23,Malaysia,-61.714285714285715,-35.285714285714285,26.428571428571427
2021-08-24,Malaysia,-61.42857142857143,-34.857142857142854,26.142857142857142
2021-08-25,Malaysia,-61.0,-34.57142857142857,25.857142857142858
2021-08-26,Malaysia,-60.857142857142854,-34.285714285714285,25.714285714285715
2021-08-27,Malaysia,-60.57142857142857,-33.857142857142854,25.428571428571427
2021-08-28,Malaysia,-60.285714285714285,-33.42857142857143,25.285714285714285
2021-08-29,Malaysia,-60.142857142857146,-33.285714285714285,25.142857142857142
2021-08-30,Malaysia,-59.857142857142854,-33.42857142857143,25.0
2021-08-31,Malaysia,-60.42857142857143,-37.57142857142857,26.0
2021-09-01,Malaysia,-60.142857142857146,-37.285714285714285,25.714285714285715
2021-09-02,Malaysia,-59.857142857142854,-37.142857142857146,25.571428571428573
2021-09-03,Malaysia,-59.714285714285715,-36.857142857142854,25.285714285714285
2021-09-04,Malaysia,-59.57142857142857,-36.714285714285715,25.142857142857142
2021-09-05,Malaysia,-59.142857142857146,-36.57142857142857,24.857142857142858
2021-09-06,Malaysia,-59.0,-35.857142857142854,24.714285714285715
2021-09-07,Malaysia,-57.714285714285715,-31.0,23.285714285714285
2021-09-08,Malaysia,-57.42857142857143,-30.714285714285715,23.142857142857142
2021-09-09,Malaysia,-57.0,-30.285714285714285,22.857142857142858
2021-09-10,Malaysia,-56.57142857142857,-30.0,22.571428571428573
2021-09-11,Malaysia,-55.857142857142854,-29.714285714285715,22.142857142857142
2021-09-12,Malaysia,-55.142857142857146,-29.428571428571427,21.714285714285715
2021-09-13,Malaysia,-54.857142857142854,-29.571428571428573,21.571428571428573
2021-09-14,Malaysia,-54.57142857142857,-29.428571428571427,21.285714285714285
2021-09-15,Malaysia,-54.0,-29.285714285714285,20.857142857142858
2021-09-16,Malaysia,-54.285714285714285,-33.714285714285715,21.714285714285715
2021-09-17,Malaysia,-54.285714285714285,-34.0,21.571428571428573
2021-09-18,Malaysia,-54.285714285714285,-34.0,21.428571428571427
2021-09-19,Malaysia,-54.285714285714285,-34.142857142857146,21.428571428571427
2021-09-20,Malaysia,-54.0,-33.714285714285715,21.142857142857142
2021-09-21,Malaysia,-53.857142857142854,-33.57142857142857,21.142857142857142
2021-09-22,Malaysia,-54.0,-33.0,21.142857142857142
2021-09-23,Malaysia,-53.142857142857146,-28.0,19.857142857142858
2021-09-24,Malaysia,-52.57142857142857,-27.142857142857142,19.571428571428573
2021-09-25,Malaysia,-51.857142857142854,-26.571428571428573,19.285714285714285
2021-09-26,Malaysia,-51.285714285714285,-26.142857142857142,19.0
2021-09-27,Malaysia,-51.0,-25.714285714285715,18.714285714285715
2021-09-28,Malaysia,-50.714285714285715,-25.142857142857142,18.428571428571427
2021-09-29,Malaysia,-50.285714285714285,-25.0,18.142857142857142
2021-09-30,Malaysia,-49.857142857142854,-24.714285714285715,17.857142857142858
2021-10-01,Malaysia,-49.42857142857143,-24.428571428571427,17.571428571428573
2021-10-02,Malaysia,-48.857142857142854,-24.571428571428573,17.285714285714285
2021-10-03,Malaysia,-48.0,-24.428571428571427,16.857142857142858
2021-10-04,Malaysia,-47.42857142857143,-24.0,16.571428571428573
2021-10-05,Malaysia,-46.857142857142854,-23.714285714285715,16.285714285714285
2021-10-06,Malaysia,-46.42857142857143,-23.285714285714285,16.0
2021-10-07,Malaysia,-46.142857142857146,-23.0,15.857142857142858
2021-10-08,Malaysia,-45.57142857142857,-22.714285714285715,15.571428571428571
2021-10-09,Malaysia,-45.285714285714285,-22.571428571428573,15.285714285714286
2021-10-10,Malaysia,-45.0,-22.428571428571427,15.142857142857142
2021-10-11,Malaysia,-44.285714285714285,-22.142857142857142,14.857142857142858
2021-10-12,Malaysia,-43.42857142857143,-21.857142857142858,14.571428571428571
2021-10-13,Malaysia,-42.42857142857143,-21.714285714285715,14.285714285714286
2021-10-14,Malaysia,-41.142857142857146,-21.571428571428573,13.857142857142858
2021-10-15,Malaysia,-39.57142857142857,-21.571428571428573,13.428571428571429
2021-10-16,Malaysia,-37.57142857142857,-21.571428571428573,13.0
2021-10-17,Malaysia,-35.714285714285715,-21.857142857142858,12.571428571428571
2021-10-18,Malaysia,-34.57142857142857,-22.571428571428573,12.285714285714286
2021-10-19,Malaysia,-33.714285714285715,-27.0,12.857142857142858
2021-10-20,Malaysia,-33.285714285714285,-27.0,12.857142857142858
2021-10-21,Malaysia,-33.285714285714285,-26.857142857142858,12.857142857142858
2021-10-22,Malaysia,-33.57142857142857,-26.571428571428573,13.0
2021-10-23,Malaysia,-33.857142857142854,-26.285714285714285,13.142857142857142
2021-10-24,Malaysia,-33.857142857142854,-25.857142857142858,13.142857142857142
2021-10-25,Malaysia,-34.0,-24.857142857142858,13.142857142857142
2021-10-26,Malaysia,-34.285714285714285,-20.0,12.285714285714286
